Latitude,Longitude,Name,Principal,Mobile,Email,Capacity,Panchayat
15.375532,74.226921,"Lokvishwas Pratisththan's Special School, Jambolim, Mollem , Dharbandora",Nikhil M.Naik,9421157943,niknaik05@gmail.com,26,Mollem
15.447490,73.968920,"G.P.S. Mangueshi, Priol",vidhya S.Arsekar,7030403654,vidhyaarsekar65@gmail.com,34,"Veling,Priol,Cuncoliem"
15.405500,74.015760,"Lions Kindergarten & Primary School, Curti-Ponda",Archana Ajit Dangui,9637091159,archanadangui25@gmail.com,135,Curti-Khandepar
15.367030,73.999550,"G.V.M.’s K.G./Pragati Primary School, Borim, Ponda. 403 103.",Vaishali deshpande,9823134275,pragati66.vidbor@gmail.com,270,Borim
15.400600,74.004050,"G.P.S. Tisk, Ponda",Urmila K. Naik,9284640162,urmilanaik1979@gmail.com,35,Ponda
15.407520,74.006650,"M. Educ. Foundation,Fatima High School, Nagamasjid, Ponda",Mrs.Fatima mulla,9421249037,meffatima786@gmail.com,886,Curti-Khandepar
15.370890,74.096750,G.P.S. Kumbarwada,Sanaya Sushant Sangodkar,9823879918,sanayasangodkar@gmail.com,22,Betora-Nirancal
15.372700,74.040260,"G.P.S. Mestawada, Betora",Jayanti K.Naik,9421743121,jayantinaik0001@gmail.com,22,Betora-Nirancal
15.349510,74.117790,"Immaculate Conception Parochial Pry. School, Colsoi, Dabal,",Cynthia Renny Vaz e Henriques,,ichs.dabal.goa@gmail.com,482,Kirlapal-Dabhal
15.349914,74.120808,G.P.S. Santon,Siddhi S. Chari,9673747157,siddhichari4@gmail.com,6,Kirlapal-Dabhal
15.399820,74.065370,"G.P.S. Kodar, Betoda",Shalan Alvi,8407988235,Shalansawant343@gmail.com,21,Betora-Nirancal
15.586560,74.029290,"Shree Bhumika High School, Parye, Sattari",Divakar K Posnaik,8698038125,shribhumikahs@gmail.com,487,Poriem
15.669878,73.840864,"G.P.S. Deulwada, Dhargal",Sadhana Fadte,9823036478,sadhanafadte@gmail.com,18,Dhargal
15.676884,73.830415,"G.P.S. Tiwade, Dhargal",Sadhana S Harmalkat,9423317525,harmalkarsadhana@gmail.com,16,Dhargal
15.687799,73.830866,"G.P.S. Oshalbagh, Dhargal",Pranjal Kauthankar,9545479020,usalgaonkar234@gmail.com,8,Dhargal
15.697411,73.740247,G.P.S. Parsekarwada Harmal,Rupan Naik,9765257164,naikrupan@gmail.com,17,Corgao
15.694846,73.723137,"Harmal Panchakroshi Hr Secondary School, Harmal , Pernem",Govindraj Yeshwant Desai,9822137858,harmalpanchakroshihss@gmail.com,791,Arambol
15.695415,73.722744,"Harmal Panchakroshi High School, Harmal",Smita Parsekar,9923653529,harmalpanchakroshihphs@gmail.com,538,Arambol
15.695415,73.722744,"Harmal Panchkroshi Primary School, Harmal",Smita Parsekar,9923653529,harmalpanchakroshihphs@gmail.com,243,Arambol
15.716000,73.797000,"Shri Bhagwati Primary School, Pernem",Raghoba Kambli,9423319165,sbhs.ps@gmail.com,98,Pernem
15.717000,73.797000,"G.P.S. Hutatma Manohar Pednekar,",Sujata Parsekar,9763751045,sujaparsekar@gmail.com,19,Pernem
15.717000,73.797000,"G.M.S. Hutatma Manohar Pednekar,",Sujata Parsekar,9769751045,sujaparsekar@gmail.com,59,Pernem
15.721000,73.800000,"Govt. Higher Secondary School, Pernem-Goa",Kirtimala Parab,8698073792,ghsspernem13@gmail.com,480,Pernem
15.279500,73.978200,"Ravindra Kelekar Dyan Mandir, Margao",Anant Agni,9422439903,kbmrkd@gmail.com,318,Margao
15.532291,74.136590,G.P.S. Valpoi ( urdu),Abdul Rashid Khan,8788526271,khanrashid321967@gmail.com,131,Valpoi
15.604570,74.147140,G.P.S. Thane,Sarojini N Gawas,9309123933,Parishwadinasima20@gmail.com,64,Dongurli
15.237800,74.023000,"Tender Touch Primary School,Gudi, Paroda",Ancie Salay Fernandes,7721813351,ancie11fernandes@gmail.com,143,Paroda
15.538350,74.087370,"G.P.S. Dhangarwada, Bhuipal",Ashwini Phatais,9764319346,netra6716@gmail.com,21,Honda
15.483410,74.093240,"G.P.S. Gaonkarwada, Vante",Santoshi S Verekar,8806709650,mailmesan1994@rediffmail.com,23,Birondem
15.270900,73.971300,"Vidya Vruksh Primary School, Aquem-Alto",Shweta Korgaonkar,9518395213,vidyavrukshschoolgoa@gmail.com,128,Margao
15.237900,74.022500,"Damodar English High School, Gudi - Paroda",Manoj Prabhu dessai,9309509115,damneg.64@gmail.com,317,Paroda
15.237800,74.023000,"Damodar Primary School, Gudi, Paroda",Ancie Fernandes,7721813351,ancie11fernades@gmail.com,95,Paroda
15.261700,74.044000,G.P.S. Chandor,Ancia Culaco,2706044,Culacoanceicao@gmail.com,17,Guirdolim
15.279000,73.922300,G.P.S. Colva,Mrs. Sabrina Diniz,9130911635,milsakhan01@gmail.com,73,Colva
15.314700,73.986400,"Gaoncar Higher Secondary School, Raia, Salcete",Mario Christopher Costa,9850439933,gauncarhss78@gmail.com,249,Raia
15.188400,73.948200,"Holy Cross Institute Primary School, Cavelossim",Mrs. Edilqueen Furtado,9850476980,holycrossinste@rediffmail.com,105,Cavelossim
15.205600,73.955200,"Sacred Heart of Jesus High School,",Fr. Roland Carvalho,9657959876,sacredheartjesus1962@gmail.com,160,Carmona
15.205600,73.955200,"Sacred Heart of Jesus Primary School, Carmona",Fr. Roland Carvalo,9657959876,sacredheartjesus1962@gmail.com,178,Carmona
15.542060,74.191290,G.P.S. Sonal,Shubham G Naik,9420661908,naikshubh45@gmail.com,14,Sanvordem(Sattari)
15.446710,73.968800,"V.D.& S.V. Wagle Primary School, Mangeshi",Mitisha M Aigel,,waglehighschool@gmail.com,288,"Veling,Priol,Cuncoliem"
15.430890,73.987960,"Swastik Prathamik Shala, Priol, Mardol",S.V.Amshekar,,swastikvidhyalay@gmail.com,85,"Veling,Priol,Cuncoliem"
15.471270,73.811060,"St. Michael’s Primary School, Martins App, 2nd floor, Caranzalem",Mrs. Vilma Maria Lourdes Afonso Martins D'souza,9822157673,vilma.dsz@gmail.com,29,Panaji
15.471270,73.811060,"St. Michael’s Primary School, Martins App, 2nd floor, Caranzalem",Mrs. Vilma Maria Lourdes Afonso Martins D'souza,9822157673,vilma.dsz@gmail.com,29,Panaji
15.504960,73.864630,"Our Lady of Help Kindergarten School, Ribandar",Sr. Lourdsmary B,8788743312,olhschool8@gmail.com,245,Panaji
15.196034,74.073199,"G.P.S. Gaonkarwada, Deao",Manda P Naik,9689473201,naikmanda62@gmail.com,15,Quepem
15.260900,74.110420,"Shri Saraswati Prathamic Vidyalaya, Curchorem",Deepa pokle,8605628790,saraswatividyalayagoa@gmail.com,218,Curchorem Cacora
15.588750,73.947400,"Don Bosco Night High School, Panaji",Fr. Avin Carvalho Sab,9158027203,nightschool@dbhspanjim.edu.in,40,Bicholim
15.588750,73.947400,"Don Bosco Night Higher Secondary School, Panaji",Fr. Avin Carvalho Sab,9158027203,nighthss@dbhspanjim.edu.in,65,Bicholim
15.081567,74.201575,G.P.S. Rumde,Bage B Gaonkar ,9404484174,kavitagaonkar#9@gmail.com,9,Neturlim
15.044500,74.248700,G.P.S. Verle,Ramesh J Velip,9404927033,rameshvelip151@gmail.com,10,Neturlim
15.220830,74.203810,"G.P.S. Valkini, Col. No.1",Mangesh Gaonkar ,7507537618,mangeshgaonkar88@gmail.com,18,Uguem
15.123420,74.091640,"Govt. High School, Maina, Quepem. 403 705.",Ida M Del Lurenco,9511869401,ghsmaina@yahoo.com,101,Caurem
15.495660,73.822360,"G.P.S.Ramdas, Panaji",Mrs. Sumangala P. Malgi,9657735080,sumangalamalgi@gmail.com,77,Panaji
15.261450,74.108270,"Guardian Angel High School, Sanvordem-Curchorem",Fr. Walter Miranda,9422061975,guardenangelHSS@gmail.com,612,Curchorem Cacora
15.409837,74.171358,"S.E.S. Vithal (Prakash) Talaulikar Primary School, Navem, Sancordem",Prachi C Bale,9420975084,sesvptps.saccorda08@gmail.com,59,Sancordem
15.198640,74.051453,"Shree Chandreshwar Bhootnath Shikshan Saunstha, Ambaulim",Swapnesh Gopi Naik,9764422269,scbsikshasausthanambaulim@gmail.com,92,Ambaulim
15.638530,73.899650,G.P.S. Advalpal,Anant Gad,8408957695,anantgad2014@gmail.com,50,Advalpal
15.620370,73.906610,"G.P.S. Bagwada, Mulgao",Supriya s Salgaonkar,8698532913,supriyasalgaonkar2@gmail.com,29,Mulgao
15.397210,73.916430,"Vidhya Vihar Primary School, Thana,",Antonieta Coutinho,9890675067,vidhyavihaar.sch@gmail.com,291,Cortalim
15.395335,73.924780,G.P.S. Curpawada,Jaquelina Maskarenhas,9822162877,jaquelina.mhas@gmail.com,51,Cortalim
15.372780,73.925800,"Al-Madina High School, Mormugao",Uttam Pal,9764401429,almadinascholpryhig@gmail.com,400,Cortalim
15.372780,73.925800,"Al-Madina Primary School, Mormugao",Uttam Pal,9764401429,almadinaschoolpryhgh@gmail.com,300,Cortalim
15.342830,73.899460,G.P.S. Cansaulim,seberina vaz,951898462,monismelito@gmail.com,8,Cansaulim-Arossim-Cuelim
15.356000,73.886700,"Infant Jesus Academy, Velsao, Mormugao",sebistiao braganza,9890259215,sebybrag23@gmail.com,204,Velsao-Pale
15.356000,73.886700,"Infant Jesus Academy Primary School, Velsao, Cansaulim",sebistiao Braganza,9890259215,sebybrag23@gmail.com,131,Velsao-Pale
15.348860,73.896310,"St. Thomas High School,Cansaulim",Aurora D'souza,9529901089,sthscasaulim@gmail.com,545,Cansaulim-Arossim-Cuelim
15.348860,73.896310,"St. Thomas Primary School, Cansaulim",Aurora D'souza,9529901089,sthacasaulim@gmail.com,322,Cansaulim-Arossim-Cuelim
15.261450,74.108270,"Xavier Edu. So.Guardian Angel Hr Secondary School, Curchorem",Fr.Walter Miranda,9422061975,guardenangelhhsc@gmail.com,612,Curchorem Cacora
15.372780,73.925800,"Al-Madina High School, Mormugao",Uttam Paal ,9764401429,almadinaschoolpryhig@gmail.com,400,Cortalim
15.372780,73.925800,"Al-Madina Primary School, Mormugao",Uttam Paal,9764401429,almidinaschoolpryhgh@gmail.com,300,Cortalim
15.342830,73.899460,G.P.S. Cansaulim,Seberina Vaz,9511898462,monismelito@gmail.com,8,Cansaulim-Arossim-Cuelim
15.395350,73.924780,G.P.S. Curpawada,Jaquelina Maskarenhas,9822162877,jaquelina.mhas@gmail.com,19,Cortalim
15.356000,73.886700,"Infant Jesus Academy, Velsao, Mormugao",sebastio braganza,9890259215,sthscasaulim@gmail.com,204,Velsao-Pale
15.356000,73.886700,"Infant Jesus Academy Primary School, Velsao, Cansaulim",Sebistiao Braganza,9890259215,sebybrag23@gmail.com,131,Velsao-Pale
15.348860,73.896310,"St. Thomas High School,Cansaulim",Aurora D'Souza,9529901089,sthscasaulim@gmail.com,500,Cansaulim-Arossim-Cuelim
15.348860,73.896310,"St. Thomas Primary School, Cansaulim",Aurora D'souza,9529901089,sthscasaulim@gmail.com,372,Cansaulim-Arossim-Cuelim
15.397210,73.916430,"Vidhya Vihar Primary School, Thana,",Antoenieta Coutinho,9890675067,vidhyavihaar.sch@gmail.com,379,Cortalim
15.620370,73.906610,"G.P.S. Bagwada, Mulgao",Supriya s Salgaonkar,8698532913,supriyasalgaonkar2@gmail.com,29,Mulgao
15.620240,73.909270,"Govt. High School, Mulgao, Bicholim,",Swati K Arondekar,9604361009,ghsmulgao0204@gmail.com,109,Mulgao
15.676780,73.909270,"Shri Shantadurga Higher Secondary School, Pirna",Umesh Naik,9822104080,sshssp7501@gmail.com,106,Mencurem
15.516950,74.024220,"G.P.S. Khodgini, Surla",Suresh padelkar,9765080628,sureshpadelkar425@gmail.com,9,Surla
15.614870,73.925600,"G.P.S. Shirodawadi, Mulgao",Geetanjali Rao,7798562888,geetanjalirao21@gmail.com,35,Mulgao
15.558820,74.013450,"Gurudas P. Gauns Memo. English Primary School , Sankhali,",Prajyoti Gad,7020138146,gurudasgawas2010@gmail.com,168,Sanquelim
15.535410,74.021380,"G.P.S. Falwadi, Kudnem",Vidhyanand Gaonkar,9552346768,vidhyanandgaonkar@gmail.com,26,Cudnem
15.484650,74.035010,"Shri Santeri Navdurga Edu. So.Tagore Edu. Inst. Primary School, Kothambi",Janardhan G Sawant,9823988845,tagorinstitue@gmail.com,53,"Pale,Cotombi"
15.548730,73.980510,"G.P.S. Bholwada, Karapur",Shubhangi Marathe,7263850804,shubhangimarathe@gmail.com,11,Sanquelim
15.560820,74.024660,"G.P.S. Vasantnagar, Harvalem",Krupali Gawas,9823404654,krupaligawas1579@gmail.com,30,Harvalem
15.557190,73.911500,"Shri Vijayanand Dnyananprasarak Saunstha's Shri Vijayanand Primary Scghool, Tikhajan Mayem",Purvi Lingadkar,9370413459,shrivijayanandprimaryschool@gmail.com,150,Naroa
15.482410,74.143890,G.P.S. Khotode,Shreya Gaonkar,7507720828,shreya.gaonkar1742@gmail.com,49,Cotorem
15.561920,74.189490,G.P.S. Uste,Archana P Marathe,9404518110,aparnavaze423@gmail.com,32,Nagargao
15.392290,73.825920,"G.P.S. Hsg. Board Colony, Vadem Nagar,",Ulhas Phate,8975324263,ulhasphate.07@gmail.com,31,Mormugao
15.392290,73.825920,"G.P.S. Vadenagar, Vasco",Poonam Prabhudesai,9518310342,poonamprabhudesai1@gmail.com,65,Mormugao
15.392510,73.828860,"Govt. High School, Vadem Nagar, Ward No. 2,",Sonali Pednekar,8975285921,ghsvadenagar@gmail.com,160,Mormugao
15.393120,73.817390,"G.P.S. Mangor Hill, Vasco",Ramangouda Biradar,9422971099,rsbiradar69@gmail.com,151,Mormugao
15.390990,73.825010,"Green Lawn’s Institute, New Vaddem,",Ludovina Rodrigues,8378007044,greenlawnsinstitute@gmail.com,397,Mormugao
15.388990,73.850940,G.M.S. Dabolim. 403 801.,Mrs. Kalpana Parab,9423322411,gmsdabolim23@gmail.com,36,Chicalim
15.388990,73.850940,G.P.S. Dabolim,Mrs. Kalpana Parab,8698916875,gmsdabolim23@gmail.com,25,Chicalim
15.398620,73.849070,G.P.S. Chicalim,Inuss Shaikh,9604869097,shaikhinuss@gmail.com,30,Chicalim
15.374350,73.885460,G.P.S. Zuarinagar,Daya Naik,9822691148,ghszuarinagar-22@gmail.com,154,Sancoale
15.381500,73.878200,"Kiran Niketan Primary School, Zuarinagar, 403 726.",Sister Anny,7057443809,kiranniketanpsbirla@gmail.com,187,Sancoale
15.388150,73.865120,"Airway Public School, Vidyanagar, Sancoale (CBSE)",B.Cherian Kuruvilla,8608652814,airwaypublicschool@gmail.com,86,Sancoale
15.388150,73.865120,"Airway Primary School, Vidyanagar, Sancoale",E. Cherian Kuruvilla,7028336719,airwaypublicschool@gmail.com,126,Sancoale
15.392370,73.864230,"M.E.S. Higher Secondary School, Zuarinagar",Sachin Kandolkar,9850981566,meshssz@gmail.com,998,Chicalim
15.394520,73.875170,"Mount Litera Primary Zee School, Behind Bits Pillani , Zuarinagar",Sandhya Venkatesh,8806873737,admin.Goa@mountlitera.com,1100,Sancoale
15.394520,73.875170,"Litera Zee Higher Secondary School, Sancoale",Sandhya Venkatesh,7507588775,admin.goa@mountlitera.com,283,Sancoale
15.382170,73.870230,"Ashiyan Institute, Zari, Dabolim",Tarsin Shaikh,9823058592,mscaashiyanainstitute@gmail.com,130,Sancoale
15.387270,73.810840,"Goa Education Health & Welfare Trust's Millat School, Mormugao-Goa",Farhana Shaikh,8329900145,millatvasco@gmail.com,128,Mormugao
15.393120,73.817390,"G.P.S.Mangor Hill, Vasco",Divya Marudkar,9923505603,morudkarsiya@gmail.com,81,Mormugao
15.393690,73.832650,"Vidhya Mandir Primary School, Chicalim",Shubada Keny,9420820765,vidyamandir.chicalim@yahoo.co.in,451,Mormugao
15.400260,73.827370,"St. Andrew’s Higher Secondary School, Vasco",Dr. Elvis NB Gonsalves,8830406184,standrewshssvasco@gmail.com,976,Mormugao
15.406710,73.791720,G.P.S. Head land Sada,Mrs. Suchita S. Gad,7020962027,suchisanj7@gmail.com,72,Mormugao
15.403590,73.801290,"G.P.S. Jetty, Vasco",Eshwar T. Naik,9423061039,gpmsjettymormugao@gmail.com,40,Mormugao
15.374520,73.894500,"Keshav Smruti Bal Vikas Mandir Upasnagar, Sancoale,",Disha Patil,9676742164,ksbvm2013@gmail.com,184,Sancoale
15.393850,73.808640,"Mata Primary School, Baina 403 802.",Subhash Shirodkar,9423322289,schoolmatasecondaryschool@gmail.com,170,Mormugao
15.397630,73.803690,"Our Lady of Desterro Primary School, Vasco",Mrs. Crista Celvia Fernandes,9767250832,desterrohighschool1971@rediffmail.com,250,Mormugao
15.397630,73.803690,"Our Lady of Desterro School, Vasco-da-Gama 403 802.",Mrs. Crista Velvia Fernandes,976250832,desterrohighschool1971@gmail.com,143,Mormugao
15.660863,73.736389,"G.P.S. Deulwada, Mandrem",Sreya Mandrekar,9881776656,mathuramandrekar12@gmail.com,29,Mandrem
15.688776,73.725773,"G.P.S. Deulwada, Harmal",Riya Sawant,840808612,sawantriya281@gmail.com,45,Arambol
15.687634,73.710970,"Our Lady of Mount Carmel High School, Arambol",Avalin Dancho,9850470854,mtcarmelarambol@gmail.com,365,Arambol
15.687634,73.710970,"Our Lady of Mount Carmel Primary School, Arambol",Avalin Dancho,9850470854,mtcarmelarambol@gmal.com,102,Arambol
15.679724,73.749472,"G.P.S. Sawantwada, Mandrem",Chandrakant Kambali,9673441128,Ckambalo2305@gmail.com,38,Mandrem
15.661349,73.726078,"Sapteshwar Institute For Hr. Sec. Education Mandrem,",Sumiksha Goankar,7620285273,sihsemandrem@gmail.com,170,Mandrem
15.661834,73.735429,"Mandrem High School, Mandrem,",Vivek Bodke,9423324039,mandrehighschool@gmail.com,594,Mandrem
15.668148,73.744134,"G.P.S. Naikwada, Mandrem",Suchitra Aroskar,7875213752,kerkarsuchitra65@gmail.com,21,Mandrem
15.663702,73.722106,"R. D. Khalap High School, Mandrem,",Mahandas Chodankar,9422387722,rdkhalaphighschool2@yahoo.in,160,Mandrem
15.661833,73.735411,"New English Primary School, Mandrem. 403 527.",Mohandas Chodankar,9422387722,rdkhalaphighschool@yahoo.in,97,Mandrem
15.731000,73.808000,G.P.S. Bhatpavani,Suvarna Shet,9552584707,suvarnashet83@gmail.com,20,Pernem
15.767000,73.844000,"Govt. High School, Torxem, Pernem.",Rajeshri Redkar,9423059327,ghschooltorse123@gmail.com,205,Torxem
15.726838,73.835766,"New English High School, Warkhand",0,0,no@email.com,0,Varkhand Nagzar
15.726832,73.835766,"New English High School, Warkhand",0,0,no@email.com,0,Varkhand Nagzar
15.323240,74.035340,"G.P.S. Torla, Shiroda",Pooja G.Naik,9921144355,poojanaik71075@gmail.com,6,Shiroda
15.333090,74.060130,"G.P.S. Makadsai, Shiroda",Sanjeevi S.S. Kenkre,9765967939,shantakenkre@gmail.com,18,Shiroda
15.394150,73.985787,"S.S. Samiti’s(L.Tilak) Primary School, Kavalem,",Siddhi Nigalye,7875107852,siddhinigalye@gmail.com,97,Quela
15.398540,73.801990,"Santana Primary School, Desterro, Bogda, Vasco",Mrs. Margarita Rodrigues,9823994540,mayekarshradha96@gmail.com,61,Mormugao
15.495810,73.826210,"Mushtifund Sanstha Shri Mahalaxmi Vidyalaya, Panaji",Mrs. Gauri Ashwin Kamat,8830508398,mepsmala@gmail.com,532,Panaji
15.401520,73.826500,"Bal Mandir Vadem Nagar Primary School, Vadenagar, Vasco",Mrs. Uma Desai,9823632392,vnchs79@gmail.com,88,Mormugao
15.401520,73.826590,"Bal Mandir Vadem Nagar Primary School, Vadenagar, Vasco",Uma Desai,9823632392,vnchs79@gmail.com,88,Mormugao
15.352200,74.004870,"Kalyan Ashram Goa Primary School, Jittone Matt, Panchawadi",Nilkanth Gaonkar,9011229716,kagpanchsheelschool@gmail.com,154,Borim
15.413219,73.955612,"Smt. Anandibai M. Naik High School, Karanjal, Madkai,Ponda",Umakant L.Naik,9673909160,nbharat82@gmail.com,223,Marcaim
15.367030,73.999550,"Pragati Vidyalaya, Borim, Ponda",Vaishali Deshpande,9823134275,pragati66.vidbor@gmail.com,270,Borim
15.323240,74.035340,"G.P.S. Torla, Shiroda",Pooja G.Naik,9921144355,poojanaik71075@gmail.com,6,Shiroda
15.382492,74.043714,"G.P.S. Gothawada, Betoda",Shubhangi Faldessai,8788035335,faldesaishubhangi@gmail.com,13,Betora-Nirancal
15.370890,74.096750,G.P.S. Kumbarwada,Mrs. Sanaya Sushant Sangodkar,9823879918,sanayasangodkar@gmail.com,22,Betora-Nirancal
15.378074,74.222632,G.P.S. Bimbal,Jyoti Shivdekar,9823149261,jyotishivdekar5@gmail.com,12,Mollem
15.402049,74.148373,G.P.S. Talsai,Ankita Sawant,7038048930,ankitasawant11@gmail.com,11,Dharbandora
15.720555,73.745833,G.P.S. Manshiwada-Korgao,Pelegrin Fernandes,8698182340,pelegrinfernandes@gmail.com,6,Corgao
15.726838,73.835766,"New English High School, Varkhand,",0,0,no@email.com,0,Varkhand Nagzar
15.657970,73.747340,"Swargandha Primary SchooL, Mandre",Reshma Sawant,776885440,pramodsawant189@gmail.com,6,Mandrem
15.700700,73.741997,"G.P.S. Bhatwadi, Korgao",Nanoskar Joshna,9049774577,joshsanvi@gmail.com,17,Corgao
15.685741,73.873877,"G.P.S. Madkai, Ozarim",Anup Tarani Gaonkar,9096012201,anupgaonkar18@gmail.com,12,Ozarim
15.718569,73.736448,G.P.S. Bhalkhajan-Korgao,Guruds Shetkar,9823647570,shetkargurudas24@gmail.com,11,Corgao
15.658420,73.802170,GMS Murmuse Tuem,Sunita Shirodkar,9421150480,sunitashirodkar07@gmail.com,28,Tuem
15.658420,73.802170,G.P.S. Murmuse – Tuem,Sunita Shirodkar,9421150480,sunitashirodkar07@gmail.com,32,Tuem
15.265000,73.954200,"Al Falah Education Society Iqra Eng. School, Shirvodem",Imran Shaikh,8381026100,iqraenglishschool94@gmail.com,141,Margao
15.265000,73.954200,"Al-Falah Edu. Society, Iqra Primary School, Shirvodem, Navelim",Imran Shaikh,8381026100,iqraenglishschool94@gmail.com,87,Margao
15.280700,73.933800,"First Step Primary School, Per Seraulim,",Sophia Fernades,9881723552,sophia1412@yahoo.com,48,Seraulim
15.279000,73.922300,G.M.S. Colva. 403 708.,Sabria Diniz,9139911635,milsakhan01@gmail.com,73,Colva
15.148820,73.956800,G.P.S. Baradi,Madhuri Dessai,9850479613,madhuriNaik132@gmail.com,7,Velim
15.300980,73.964440,"Jawaharlal Nehru Hr. Secondary Fatorda , Margao",Archana Naik,9823844300,jnhss1994@gmail.com,248,Margao
15.300810,73.961980,"Husn Mayarh English Medium High School, Chandrawado, Fatorda, Margao",Nazrana Bi,7038957821,Sahragogoal@gmail.com,104,Margao
15.281360,73.958010,G.P.S. A.V. Lourenco,Soniya Mangaonkar,9823404420,soniyamangaonkar@gmail.com,41,Margao
15.260840,74.045600,"St. Joseph Educational Institute Primary School, Chandor",Jesuina Ciete Da Cunha e mello,2784470,sjeichandor@gmail.com,494,Guirdolim
15.260840,74.045600,"St. Joseph’s Educational Institute, Chandor,",Jesuina Ciete Da Cunha e Mello,,sjeichandor@gmail.com,678,Guirdolim
15.157900,73.967300,"St. Rock’s High School, Tollecanto, Velim",Mrs Maria Viliana,7385025925,strockhighschooltollecanto@gmail.com,141,Velim
15.157900,73.967300,"St. Rock’s Primary School, Velim.",Mrs. Maria Vilana,7385025925,strockhighschooltollecanto@gmail.com,69,Velim
15.669878,73.789932,"G.P.S. Chichola, Dhargal",Supriya Salgaonkar,7972669087,subhangimashelkar00@gmail.com,7,Tuem
15.636096,73.739966,"G.P.S. Deulwada, Morjim",Somnath Shetmandrekar,9420766417,Subhodhshetmandrekar@gmail.com,13,Morjim
